2,0,78,88,51.6000000000001,51.8000000000001,304,305
2,0,79,88,51.8000000000001,52.0000000000001,306,307
2,0,79,88,52.0000000000001,52.2000000000001,308,309
2,0,79,88,52.2000000000001,52.4000000000001,310,311
2,0,79,88,52.4000000000001,52.6000000000001,312,313
2,0,79,88,52.6000000000001,52.8000000000001,314,315
2,0,79,88,52.8000000000001,53.0000000000001,316,317
2,0,79,88,53.0000000000001,53.2000000000001,318,319
2,0,79,88,53.2000000000001,53.4000000000001,320,321
2,0,75,127,53.4000000000001,54.2000000000001,322,325
2,0,79,127,53.4000000000001,54.2000000000001,323,324
2,0,77,127,54.4000000000001,54.6000000000001,326,329
2,0,79,127,54.4000000000001,54.6000000000001,327,328
2,0,77,127,54.6000000000001,54.8000000000001,330,333
2,0,79,127,54.6000000000001,54.8000000000001,331,332
2,0,77,127,54.8000000000001,55.0000000000001,334,337
2,0,79,127,54.8000000000001,55.0000000000001,335,336
2,0,74,127,55.0000000000001,55.8000000000001,338,341
2,0,79,127,55.0000000000001,55.8000000000001,339,340
2,0,80,36,57.0000000000001,57.4000000000001,342,343
2,0,79,36,57.4000000000001,59.0000000000001,344,349
2,0,87,36,57.8000000000001,58.2000000000001,345,346
2,0,84,36,58.2000000000001,59.0000000000001,347,348
2,0,80,36,60.2000000000001,60.6000000000001,350,351
2,0,79,36,60.6000000000001,62.2000000000001,352,357
2,0,89,36,61.0000000000001,61.4000000000001,353,354
2,0,86,36,61.4000000000001,62.2000000000001,355,356
2,0,65,101,62.4000000000001,62.6000000000001,358,361
2,0,71,101,62.4000000000001,62.6000000000001,359,360
2,0,65,101,62.6000000000001,62.8000000000001,362,365
2,0,71,101,62.6000000000001,62.8000000000001,363,364
2,0,65,101,62.8000000000001,63.0000000000001,366,369
2,0,71,101,62.8000000000001,63.0000000000001,367,368
2,0,63,127,63.0000000000001,63.2000000000001,370,373
2,0,72,127,63.0000000000001,63.2000000000001,371,372
2,0,65,101,64.0000000000001,64.2000000000001,374,377
2,0,71,101,64.0000000000001,64.2000000000001,375,376
2,0,65,101,64.2000000000001,64.4000000000001,378,381
2,0,71,101,64.2000000000001,64.4000000000001,379,380
2,0,65,101,64.4000000000001,64.6000000000001,382,385
2,0,71,101,64.4000000000001,64.6000000000001,383,384
2,0,63,127,64.6000000000001,64.8000000000001,386,389
2,0,72,127,64.6000000000001,64.8000000000001,387,388
2,0,77,101,65.6000000000001,65.8000000000001,390,395
2,0,79,101,65.6000000000001,65.8000000000001,391,394
2,0,83,101,65.6000000000001,65.8000000000001,392,393
2,0,77,101,65.8000000000001,66.0000000000001,396,401
2,0,79,101,65.8000000000001,66.0000000000001,397,400
2,0,83,101,65.8000000000001,66.0000000000001,398,399
2,0,77,101,66.0000000000001,66.2000000000001,402,407
2,0,79,101,66.0000000000001,66.2000000000001,403,406
2,0,83,101,66.0000000000001,66.2000000000001,404,405
2,0,75,101,66.2000000000001,67.0000000000001,408,413
2,0,79,101,66.2000000000001,67.0000000000001,409,412
2,0,84,101,66.2000000000001,67.0000000000001,410,411
